GEOID,MEDRENT,MVALOO,PCTKID,PCTOLD,AVGPERHH,PCTFRMPOP,FEMLBR,PCTFHH,PCTPOV,PCTRENT,PCTMOBL,HOUDEN,PCTNOHS,PCTCVLBF,PCTVOTE,LGINREV,GENEXPPC,EXPED,INFMTR,CHILLD,DISNWR,LBWB,HUWNF,HUWNP,MD
18007,488,75000,0.06645,0.15678,2.59,0.07621,0.4562,0.11926,0.0536,0.22551,0.03798,9.39677,88.7,0.99689,0.40484,3105,3226,17196,44.2,83.85522,354.52712,8.49167,0,41.39688,0
47129,397,60200,0.05806,0.11525,2.58,0.02197,0.43975,0.1371,0.14577,0.15517,0.26614,14.77665,73,1,0.3453,1403,1501,23187,120.8,70.35481,1021.91628,12.14759,4.55535,32.89973,0
46043,300,34600,0.05755,0.22556,2.54,0.31753,0.44417,0.04963,0.14083,0.17412,0.05368,3.35156,70.8,0.99877,0.50781,1981,1949,3464,0,104.10642,242.91498,2.89185,0,14.45923,0
24047,574,121500,0.04884,0.20091,2.33,0.01433,0.46748,0.15966,0.09413,0.10399,0.08982,100.07607,87.4,0.9981,0.58754,3851,4095,70262,71.8,93.89167,445.39458,8.37935,6.66051,5.58623,2.14855
17185,337,56200,0.05697,0.16982,2.46,0.03942,0.44852,0.12653,0.13875,0.22317,0.14154,25.76632,84.6,1,0.44694,2938,3233,16398,43.2,88.11935,483.11046,9.27572,0,14.68656,0.77298
18069,488,81600,0.06661,0.1407,2.57,0.04712,0.46161,0.12617,0.05332,0.21337,0.07348,39.90956,87.7,0.99912,0.42884,2386,2600,47595,33.4,78.79186,333.02692,10.50558,22.84964,1.57584,0.52528
21209,513,107900,0.07613,0.08881,2.61,0.03258,0.45875,0.15528,0.0836,0.28204,0.1065,45.57811,86.8,0.99869,0.5969,3481,3774,34205,63.4,55.95717,436.7684,8.16672,0,9.07414,0.90741
19053,340,45400,0.05536,0.17666,2.37,0.12188,0.47719,0.11116,0.1411,0.25176,0.0947,7.2076,82.3,0.9991,0.47255,3349,3293,13301,91,94.3722,515.59443,4.60352,13.81057,40.28082,1.15088
18169,425,78400,0.0593,0.15692,2.5,0.05535,0.47618,0.12009,0.06533,0.22659,0.08878,33.96665,85.2,0.99933,0.39677,3060,3018,45402,96.8,83.52403,435.06865,7.43707,6.29291,7.72311,0.85812
18003,506,88700,0.07666,0.11379,2.53,0.01052,0.4637,0.17516,0.08982,0.26875,0.04479,211.34272,87.9,0.99906,0.45299,2416,2482,440252,69.2,59.96703,385.47653,12.65636,5.42415,15.60951,1.41631
18099,500,88100,0.0729,0.13302,2.69,0.0398,0.44403,0.11232,0.06685,0.21178,0.09686,40.73874,82.1,0.99961,0.41105,2195,2396,63150,41.4,69.57986,386.01312,10.858,9.08527,10.19323,1.77274
31171,300,34300,0.05899,0.20302,2.24,0.25514,0.44757,0.06482,0.14266,0.19507,0.11659,0.62565,93,1,0.53498,4088,3761,1410,400,68.58711,288.06584,0,0,0,0
38085,235,48000,0.10509,0.05589,3.63,0.06454,0.47858,0.36583,0.38675,0.48355,0.1472,1.1114,79.2,0.99736,0.34075,2709,2607,6492,88.2,42.03759,692.38378,24.72799,0,32.14639,0
48127,337,29000,0.08304,0.12637,3.06,0.01103,0.44399,0.21475,0.32875,0.21012,0.18701,3.08962,60.1,0.99898,0.35002,3462,3733,21106,43.8,75.13661,767.95472,14.637,18.5402,86.84621,0
27045,350,74400,0.05729,0.19383,2.5,0.18786,0.45943,0.08775,0.09881,0.17681,0.06163,10.34311,86.6,1,0.53186,2936,2934,24604,78,90.90048,231.03873,6.62816,3.78752,71.016,0.47344
45023,409,62800,0.06734,0.12672,2.62,0.01723,0.48635,0.25709,0.15137,0.19389,0.2668,24.76056,74.1,0.99987,0.41039,3203,3118,47774,100.2,77.19854,801.3385,14.08947,3.52237,19.37302,0.29353
27073,348,43100,0.04971,0.23243,2.37,0.25239,0.47346,0.06157,0.08281,0.16773,0.03392,4.93417,87.6,0.99874,0.51965,4892,4892,16051,0,110.32602,252.88211,2.47924,16.11504,17.35466,1.23962
49005,509,131800,0.09898,0.07155,3.24,0.01245,0.45485,0.09387,0.13149,0.3357,0.0394,24.93302,92.2,0.999,0.45226,1983,1891,98446,49.4,29.32455,227.26527,12.25504,5.36158,2.7355,0.5471
55093,542,123100,0.05733,0.09616,2.65,0.06942,0.4892,0.10742,0.07206,0.25947,0.05974,23.40544,92.2,0.9982,0.60067,3357,3684,72539,61.8,48.36431,278.23063,6.52103,11.95522,7.06445,0.54342
13049,394,67300,0.06545,0.09667,2.74,0.01109,0.42535,0.20088,0.18411,0.16662,0.44804,4.94256,72.1,0.99258,0.35839,3181,2777,13969,160.2,67.10757,618.5567,9.72573,32.09492,23.34176,0
13233,425,73900,0.07158,0.13182,2.66,0.01246,0.4515,0.17702,0.15065,0.26708,0.12763,48.39943,71.7,0.99941,0.37016,2110,2234,54766,59.8,82.8809,811.7607,13.63863,11.54038,11.01582,0.52456
17113,533,114800,0.06479,0.09719,2.45,0.01464,0.48528,0.14082,0.08966,0.31742,0.05634,50.67214,93,0.99918,0.50355,2644,3072,219195,75.4,50.98615,270.02054,8.57525,4.32086,4.18791,1.26302
23001,433,89900,0.05898,0.14415,2.38,0.00516,0.47439,0.16676,0.10709,0.33501,0.10635,97.73109,84.9,0.99518,0.52846,2624,2368,126603,55,77.46187,607.45908,7.70765,4.62459,13.48839,2.79402
16055,571,120100,0.0686,0.12279,2.6,0.00803,0.45902,0.12755,0.10332,0.22578,0.13852,37.43173,90.8,0.99831,0.56983,4196,3491,150994,60.2,58.79376,480.6551,6.80867,4.78447,8.64885,0.46005
32003,716,139500,0.07509,0.10678,2.65,0.00002,0.44642,0.17766,0.10602,0.3741,0.05888,70.76801,83,0.99007,0.47332,3676,3671,1936271,63.2,55.60543,563.85357,11.1647,8.54797,7.18873,1.70087
20147,296,48200,0.05532,0.21846,2.35,0.11115,0.45659,0.08009,0.09698,0.17843,0.07804,3.48442,89.7,0.99796,0.44443,4141,3954,9219,115.4,106.64889,374.93751,4.99917,3.33278,16.66389,4.99917
31089,323,59700,0.05835,0.19817,2.46,0.16345,0.45375,0.08136,0.12787,0.23026,0.09108,2.18887,86.4,0.99761,0.43061,2883,2678,15816,33.4,87.43832,299.54117,8.65726,3.4629,14.71734,0.86573
29101,475,86500,0.0671,0.09296,2.58,0.0512,0.44895,0.12587,0.13813,0.35323,0.14593,22.74216,89.3,0.90255,0.45754,2327,2507,55174,54,50.56157,400.76257,8.28878,4.35161,11.60429,1.65776
55063,470,96900,0.05938,0.12547,2.45,0.01301,0.48977,0.13618,0.1012,0.33423,0.06152,96.03525,92.5,0.99933,0.59016,3919,3752,197895,59.4,62.92009,318.42793,7.1882,7.1882,2.61389,1.21359
22021,334,53800,0.06089,0.13892,2.5,0.0197,0.46396,0.1763,0.19858,0.16266,0.28461,9.51041,78,0.99739,0.46335,2353,2250,12354,134.8,88.06818,761.36364,8.52273,35.03788,21.7803,0
21061,310,63700,0.05995,0.14385,2.47,0.07326,0.44806,0.11933,0.18181,0.10993,0.33388,20.17051,75.3,1,0.45259,1490,1413,12074,77.2,71.28135,1136.20749,7.7293,12.02336,41.22295,0
17005,385,68900,0.05626,0.14717,2.47,0.06295,0.45536,0.11431,0.08013,0.1864,0.18191,17.596,86.2,0.99963,0.44939,1814,2111,21792,85.6,69.18845,399.81852,9.0739,12.47661,12.47661,2.26847
17009,316,47400,0.04029,0.12691,2.36,0.09799,0.46547,0.10435,0.06058,0.22231,0.12989,8.03534,76,0.99924,0.36964,2021,2145,7235,26.4,66.18705,240.28777,5.7554,0,43.16547,1.43885
27085,465,104800,0.0698,0.13872,2.56,0.0649,0.47361,0.10357,0.04737,0.20771,0.05629,28.63735,88.8,0.99979,0.54528,4722,4920,41837,74.4,63.04086,221.21612,6.01754,36.10522,5.73099,1.1462
55033,461,92900,0.05733,0.11227,2.57,0.07266,0.47141,0.10718,0.119,0.29044,0.12535,17.93012,90.4,0.99893,0.57677,3305,3281,53298,42.8,55.19595,360.78077,6.52316,9.78474,18.06413,0.75267
8027,476,134100,0.05538,0.14759,2.36,0.06908,0.42513,0.07421,0.13132,0.10304,0.10673,4.04526,93.9,1,0.7505,2637,3383,6564,64.6,37.11105,873.53697,11.41878,0,231.23037,0
29123,354,54800,0.05924,0.17966,2.46,0.01695,0.46989,0.14251,0.16839,0.19802,0.17044,11.38647,74.8,0.99885,0.4261,2288,2321,12973,45.4,110.16949,847.45763,7.62712,14.40678,33.89831,0.84746
48353,340,35300,0.0674,0.16359,2.48,0.01677,0.4497,0.18097,0.21042,0.28248,0.06271,7.79842,75.7,1,0.3204,3667,3650,24156,100.2,101.88584,624.60448,10.75813,5.06265,7.59398,3.79699
42127,481,102100,0.0561,0.17501,2.5,0.01723,0.46091,0.1268,0.1088,0.11784,0.11777,41.95305,87.2,0.99805,0.4785,2738,2736,91433,13,92.8293,540.21206,6.7055,3.5623,10.47735,2.09547
36091,638,120400,0.06477,0.11456,2.51,0.00474,0.46687,0.13039,0.05601,0.252,0.10467,106.79567,91.3,0.98925,0.55517,3335,3276,415230,38.6,55.82276,360.45555,7.02769,5.88133,8.52294,1.04668
48041,584,96000,0.06225,0.06707,2.52,0.00752,0.45485,0.1819,0.24549,0.50899,0.09612,100.75967,83,0.99589,0.38496,2165,2234,134943,47,35.03592,324.90241,8.98862,10.62888,7.15153,0.91855
40095,354,49400,0.06227,0.19539,2.4,0.03466,0.45379,0.125,0.17521,0.1308,0.37889,22.95007,79.3,0.99946,0.40754,2077,2035,16013,60.6,107.70631,821.45024,9.86044,7.58495,25.03034,4.55097
24001,381,71100,0.05014,0.17922,2.35,0.00366,0.46903,0.15961,0.13545,0.26519,0.04924,77.53279,85.2,0.99897,0.39693,2910,2835,109576,78.6,107.56706,623.38182,5.73869,6.13906,13.34579,0.53383
54103,335,66000,0.05692,0.1617,2.45,0.0152,0.411,0.13091,0.19578,0.18513,0.16805,23.14181,83.4,1,0.36478,3490,3316,25329,94,106.25671,837.6194,9.04312,0,36.1725,1.69559
55053,397,76800,0.05644,0.1489,2.49,0.07932,0.45366,0.12637,0.09031,0.22083,0.16029,8.13212,85.3,0.99784,0.48435,3773,3612,28187,100,83.76963,529.84293,4.18848,5.75916,21.46597,0
41007,543,143400,0.05633,0.15563,2.35,0.01083,0.46763,0.15153,0.12981,0.26772,0.08336,23.79628,90.1,0.97445,0.52057,4007,3882,57549,102.4,81.11142,552.62419,5.61325,9.54252,18.24305,0.28066
53041,551,117800,0.0641,0.1555,2.57,0.01994,0.44423,0.1409,0.1379,0.25432,0.1954,12.28797,84.6,0.99855,0.5059,2842,2680,93316,69.6,87.7551,744.75219,7.4344,6.85131,16.61808,1.16618
36003,423,50400,0.05604,0.14021,2.53,0.02428,0.45663,0.13283,0.14153,0.19225,0.1856,23.78618,88.2,0.99899,0.36866,4042,4680,138788,62.6,80.11697,642.33781,8.0117,2.80409,25.63743,0.60088
19031,441,84600,0.06059,0.16231,2.51,0.09694,0.47148,0.09307,0.05438,0.21929,0.07477,13.06254,90.6,0.999,0.53142,2522,2450,24554,21.2,75.32853,230.93418,4.94859,2.74922,14.84577,0.54984
18117,385,63500,0.06739,0.14856,2.49,0.04693,0.46937,0.12229,0.12147,0.19035,0.23551,20.89507,77,1,0.41883,2700,2631,23473,54,88.5735,667.15011,7.76961,3.62582,53.86926,0.51797
13089,767,135100,0.07112,0.07993,2.62,0,0.48848,0.28051,0.10585,0.39626,0.00338,973.97935,87,0.99901,0.48403,3038,3481,908394,90.6,43.35714,457.67536,14.77777,7.46398,7.23871,0.88607
13227,470,113100,0.06348,0.13201,2.54,0.01532,0.44992,0.11538,0.0905,0.15028,0.20838,46.03886,80.1,0.99965,0.55632,2131,2082,35960,121.8,64.83053,585.21516,7.83188,7.83188,8.26698,0.4351
30015,287,69000,0.06466,0.17471,2.59,0.19648,0.43646,0.11524,0.1995,0.25036,0.13437,0.69867,91.1,0.99531,0.47923,3468,3237,8210,0,82.07705,370.18426,5.02513,13.40034,3.35008,1.67504
31017,347,42700,0.05333,0.22468,2.27,0.15858,0.45203,0.09137,0.1095,0.20616,0.07933,1.56885,86.7,1,0.44454,4739,5218,6961,0,85.10638,289.3617,5.67376,17.02128,5.67376,0
47013,356,65600,0.05864,0.15138,2.44,0.00979,0.44044,0.17512,0.2252,0.23145,0.20408,38.59229,67.7,0.99853,0.31686,1535,1649,33299,73.6,89.82787,1359.96387,10.78938,7.52748,37.63738,0.25092
37069,488,101800,0.06972,0.1099,2.58,0.02353,0.4706,0.18214,0.12251,0.19476,0.33996,41.38856,79.2,0.99967,0.56367,2020,1862,52545,73.6,68.13373,653.61828,11.42615,5.28989,30.68134,0
24510,498,69100,0.06403,0.13195,2.42,0,0.52604,0.43796,0.2204,0.42641,0.00054,3718.77475,76.9,0.99852,0.37774,4030,3731,960947,119.6,104.29177,896.93068,21.9303,26.30714,9.1837,0.53751
20111,420,67900,0.06882,0.11641,2.51,0.03913,0.46218,0.13342,0.13853,0.36179,0.09162,17.34343,82.3,0.99855,0.35929,4038,3854,50370,37,65.39585,378.18283,8.62669,0,8.90497,1.66968
19027,403,75900,0.06008,0.18697,2.46,0.10765,0.47363,0.10249,0.06284,0.24094,0.0194,15.84198,89,0.99956,0.48527,2729,2545,25091,48.4,93.36632,194.66878,9.33663,5.60198,6.53564,4.20149
22107,265,45300,0.06588,0.15533,2.54,0.03611,0.45915,0.29847,0.33469,0.22239,0.14439,5.57529,72.5,1,0.45935,3091,3734,9410,122.6,102.75008,769.11454,15.11031,0,25.68752,1.51103
47123,396,79400,0.06371,0.132,2.51,0.0182,0.45412,0.13689,0.1521,0.19217,0.26864,27.22748,71.5,0.99648,0.43061,1478,1596,43324,87.2,72.63674,943.76428,11.03668,18.48002,29.5167,0.25667
20075,373,59400,0.06891,0.18352,2.49,0.07191,0.42506,0.11173,0.15393,0.2659,0.1668,1.21527,78.6,1,0.41049,4277,3863,4710,44.4,74.90637,479.40075,18.72659,7.49064,29.96255,0
19151,315,40400,0.04895,0.21716,2.35,0.15424,0.45367,0.08844,0.08901,0.18806,0.02282,6.90324,90.5,0.99852,0.46317,2840,2660,9310,62.6,96.97529,377.51097,4.61787,6.92681,17.31702,1.15447
16045,502,97600,0.07029,0.15638,2.7,0.05896,0.44573,0.11138,0.12904,0.19022,0.13961,10.46607,81.6,0.99452,0.52348,2060,2018,16473,51,88.92695,538.83143,6.58718,0,11.19821,0.65872
5063,423,64300,0.06409,0.1448,2.47,0.03,0.4634,0.12865,0.1259,0.2324,0.20073,19.43099,82.3,0.99792,0.35927,2247,2224,38198,67.2,85.88204,795.13919,4.67385,2.33693,23.07715,0
5085,490,85500,0.07144,0.10394,2.71,0.01598,0.45856,0.13637,0.10392,0.22382,0.20599,27.08888,85.1,0.97425,0.4494,1762,1653,64603,81.6,64.92769,561.63398,4.54305,3.59658,10.41115,0.37859
18111,472,87500,0.06193,0.12838,2.69,0.03954,0.42733,0.1035,0.06817,0.18757,0.06217,14.2491,85.2,1,0.41501,2918,2836,20660,33.4,73.45874,475.76548,4.80571,4.11918,6.8653,0
13119,377,84600,0.0633,0.15322,2.5,0.05231,0.46047,0.14589,0.13429,0.17554,0.31012,35.33366,74.5,1,0.39798,2504,2168,25440,45.6,87.25659,710.37713,11.8314,18.73305,6.40868,0
12051,479,71500,0.07805,0.10055,3.09,0.00613,0.38522,0.16595,0.23123,0.24321,0.43241,10.66697,61,0.99409,0.30044,3277,3284,52537,63.2,52.74786,639.32615,12.97984,72.90804,10.49434,1.10467
13265,285,40300,0.06307,0.18922,2.36,0.04718,0.47914,0.31127,0.23062,0.18525,0.36221,5.553,65.1,1,0.47665,3355,4045,5952,196.4,101.10737,1049.59076,14.44391,0,101.10737,0
48245,477,59400,0.06715,0.13596,2.55,0.00163,0.47205,0.23532,0.16323,0.30962,0.03503,112.97659,81.4,0.99838,0.35031,2928,2872,307034,88.8,82.60233,599.12478,12.37845,6.42727,11.94203,1.706
30059,373,72100,0.04969,0.18168,2.37,0.10818,0.44038,0.09263,0.18582,0.15774,0.17902,0.56986,82.3,1,0.5,2468,2223,2352,178,82.81574,455.48654,10.35197,0,10.35197,0
8067,655,183900,0.05089,0.09394,2.43,0.03188,0.46519,0.1379,0.11245,0.26367,0.16586,12.27137,93.5,0.99984,0.63674,2857,2822,49477,39.2,35.95731,348.64933,7.05492,3.41367,24.80599,1.13789
48027,543,78100,0.08867,0.08768,2.68,0.00904,0.4365,0.16984,0.11601,0.40832,0.10004,87.55332,88,0.79901,0.3796,2897,2804,447182,74.6,47.14801,441.39276,16.97665,14.41334,6.26119,3.15161
28069,233,48400,0.06678,0.15096,2.57,0.06257,0.48427,0.2832,0.24931,0.13986,0.26274,5.91675,71.3,1,0.49967,4882,4927,41620,161.8,69.83641,872.4768,13.39328,0,39.22319,0
5019,396,67900,0.05959,0.1458,2.38,0.01559,0.4783,0.18643,0.17311,0.30061,0.18572,11.74676,80.1,0.99831,0.38622,2063,2151,25161,82.4,81.54251,597.12902,10.19281,1.2741,25.48204,0.4247
41035,475,91100,0.06416,0.14928,2.49,0.03081,0.45154,0.14549,0.16488,0.2793,0.19292,4.85903,86.2,0.99233,0.46098,3082,2961,95261,71.4,75.1078,659.03567,6.11525,42.33634,18.18895,0.78401
36075,507,74200,0.06198,0.11338,2.6,0.00941,0.46119,0.15746,0.13458,0.23471,0.17641,55.41907,86,0.99814,0.40325,4277,4502,300694,67.4,65.69862,620.8683,7.27261,6.21032,8.17147,0.49029
1019,362,76100,0.05974,0.15916,2.43,0.02535,0.44442,0.12413,0.15308,0.12656,0.33383,25.35616,70,0.9984,0.40625,1601,1535,25222,65.4,81.70752,901.70085,9.58813,10.005,15.84125,0.41688
48019,477,99000,0.05548,0.16169,2.49,0.03015,0.43264,0.10178,0.1074,0.12617,0.32937,12.00283,86.6,0.99443,0.52689,1692,1521,19941,77.6,61.20714,497.02465,7.36753,5.1006,38.53783,0
30087,350,66700,0.07705,0.08878,2.81,0.06064,0.46362,0.16177,0.21987,0.27837,0.25639,0.78047,88.5,1,0.40605,6873,7078,24496,83.2,52.2221,519.02377,12.78909,0,35.16999,0
35059,376,49800,0.06013,0.17753,2.4,0.13584,0.43182,0.13339,0.1804,0.21034,0.15101,0.58094,85.1,0.9969,0.41735,4344,4120,10276,151.8,95.83134,455.19885,9.58313,0,0,0
26153,345,64900,0.05616,0.18567,2.36,0.00764,0.46612,0.11729,0.11637,0.11368,0.08772,4.83826,84.8,1,0.4859,3652,3517,9514,45.6,101.08952,626.75503,11.23217,7.86252,23.58756,4.49287
36111,626,113100,0.0549,0.1334,2.47,0.00428,0.47165,0.16886,0.10879,0.27806,0.0771,68.93687,87.7,0.99795,0.50154,4081,4079,392638,48,72.12418,535.86799,6.01972,5.28836,10.07038,1.46274
34007,635,111200,0.06761,0.1253,2.68,0.00015,0.4805,0.21976,0.10241,0.27895,0.00781,898.24112,84.7,0.99907,0.46314,4642,4276,1128868,97.4,71.44373,512.72076,12.35922,13.97043,10.25677,12.55571
17083,424,82800,0.05949,0.14371,2.57,0.04537,0.47313,0.12575,0.06798,0.20229,0.10406,24.15755,86.4,1,0.48842,2526,2597,20113,49.6,79.37973,401.05224,6.46114,0,7.84567,1.38453
51085,686,143300,0.065,0.10611,2.71,0.01201,0.47064,0.11806,0.03551,0.15182,0.02653,68.11373,90.3,0.99857,0.65162,2372,2391,127731,44.6,55.0278,275.48656,8.45691,16.91381,16.21872,0.46339
20199,361,45700,0.05603,0.18068,2.56,0.16467,0.39096,0.0566,0.1578,0.19343,0.15171,0.86544,82.9,1,0.45969,3834,3714,3460,0,68.61064,188.67925,11.43511,0,0,0
26003,376,75900,0.04553,0.17177,2.35,0.01044,0.45696,0.11094,0.09298,0.11134,0.09339,6.49794,86.1,0.99928,0.48165,2775,3002,12421,83.2,90.24539,496.85662,7.09795,3.04198,35.48976,1.01399
5049,337,54500,0.05454,0.20211,2.39,0.08014,0.47024,0.10738,0.16071,0.15185,0.21865,9.66255,80.1,0.99938,0.40165,1525,1412,10007,60.2,98.78028,921.66295,16.32022,5.15375,32.64044,0.85896
48215,401,52400,0.10209,0.09706,3.6,0.00141,0.43632,0.18578,0.35448,0.21927,0.21746,122.73165,59.5,0.9994,0.22966,2915,3108,1301494,42.4,36.33248,654.79232,14.89122,57.05375,55.80696,0.28097
37155,389,66100,0.07966,0.09965,2.75,0.01989,0.47628,0.28168,0.22155,0.24898,0.37146,50.35517,68.8,0.99856,0.33107,2342,2303,173153,117,70.61838,960.92882,17.99917,9.56713,12.97238,0.32431
26123,447,88700,0.06862,0.12773,2.68,0.03048,0.44867,0.12263,0.11428,0.11822,0.23765,27.54372,84.8,0.99963,0.48262,3026,3156,87817,51.2,66.63325,591.55283,8.35527,5.43092,11.69737,1.87994
41049,473,89000,0.08549,0.10632,2.9,0.08049,0.43223,0.11438,0.14707,0.23784,0.35898,2.10394,76.8,0.99789,0.36908,4266,4309,19438,70.6,51.84175,568.4402,8.18554,2.72851,20.9186,0
27153,346,64400,0.0592,0.16126,2.58,0.14837,0.44498,0.08725,0.12741,0.13168,0.12303,12.63243,85,0.99882,0.5018,3181,3086,36105,65,52.81258,456.8902,5.3222,7.7786,36.02718,0
5083,380,54000,0.06471,0.16006,2.53,0.04047,0.44543,0.13914,0.15125,0.20016,0.15963,14.00538,75.6,0.99825,0.35164,1492,1453,21323,42.4,92.94672,865.42738,8.4497,2.22361,27.12799,0
37109,482,104500,0.06389,0.11524,2.62,0.00883,0.45872,0.13239,0.09041,0.20096,0.24583,86.07048,78,0.99917,0.56127,2078,1961,74740,84,64.91063,534.80715,9.87771,15.20853,7.52587,0.15679
5091,439,63700,0.0743,0.13122,2.52,0.01407,0.47116,0.22563,0.18797,0.28256,0.14295,28.40956,80.8,0.99807,0.37245,2139,2270,42032,72.8,78.38192,687.13993,2.71988,18.29736,13.10486,0.24726
12095,699,107500,0.06847,0.10036,2.61,0.0004,0.46719,0.20876,0.11852,0.36555,0.05554,398.20266,86.7,0.99913,0.51622,4101,4092,1387818,77.2,53.0823,502.75341,13.11996,29.46413,9.53875,1.85197
8111,561,131500,0.0466,0.06989,2.06,0,0.41337,0.1519,0.20609,0.13766,0.06171,1.63131,95.5,1,0.88889,6444,6465,1147,0,53.76344,537.63441,0,35.84229,35.84229,0
16041,481,94300,0.09974,0.1166,3.24,0.06647,0.43757,0.06961,0.07344,0.172,0.05527,5.81879,89.3,0.99904,0.44779,2546,2336,15478,79.6,51.19605,285.10901,14.12305,0,10.59229,0
13045,488,93300,0.07054,0.09982,2.66,0.01375,0.46442,0.16833,0.13172,0.27299,0.18097,68.28012,79,0.99904,0.49844,2122,2165,124738,77.2,62.90966,643.53486,10.31306,7.6775,10.08388,0.11459
20161,475,93700,0.05706,0.07525,2.42,0.01462,0.42915,0.12192,0.17604,0.49934,0.07138,38.38405,94.2,0.85489,0.36594,1686,1592,52488,45.2,35.64438,227.5512,7.95634,4.45555,2.86428,1.27301
48413,321,45700,0.06167,0.16423,2.59,0.11891,0.43515,0.10282,0.21158,0.19767,0.19548,1.04608,71.6,1,0.44429,4100,3857,4986,66.6,78.36457,507.6661,13.62862,3.40716,6.81431,0
51167,355,69800,0.05365,0.13333,2.44,0.03402,0.45327,0.13484,0.15597,0.16921,0.29869,27.79042,70.2,0.99872,0.37924,2035,1915,28198,52.4,77.53728,1400.95024,8.24865,7.58876,55.10096,0.65989
37027,446,86700,0.06417,0.13252,2.48,0.0031,0.45809,0.1513,0.10542,0.23078,0.20108,70.88634,73.9,0.99886,0.45411,2200,2120,102712,89.8,71.04566,612.80114,11.49648,18.47187,11.49648,0
16065,298,106800,0.07121,0.0604,3.66,0.03095,0.5004,0.08301,0.28937,0.38178,0.12477,16.18171,94.1,0.99897,0.47537,2495,2376,29767,57.6,24.02884,260.31238,8.37369,13.10664,1.45629,0.72815
18173,478,104400,0.06577,0.10815,2.66,0.01174,0.46626,0.10444,0.05252,0.15799,0.0899,53.49546,90.4,0.99939,0.54722,2251,2180,58717,53,63.57024,379.51244,7.44516,0,4.00893,2.48172
21001,315,60800,0.06072,0.14573,2.44,0.09708,0.4534,0.14289,0.2293,0.17184,0.22895,19.15249,69.6,0.99842,0.42322,1307,1316,15917,138.4,79.44792,1002.08768,9.27859,15.65762,57.99119,0
21077,422,87100,0.0751,0.10292,2.68,0.04079,0.44066,0.14513,0.13151,0.20018,0.3486,34.0249,73,0.9992,0.40572,3180,3433,8562,52.4,78.78018,742.05845,15.24778,17.78907,54.63787,0
21097,403,83100,0.06284,0.13413,2.53,0.10343,0.44799,0.14294,0.11761,0.2701,0.13238,24.73521,79.2,0.99591,0.42207,1659,1635,18174,70,88.97292,579.43613,10.56553,5.56081,32.80876,0
23023,551,110200,0.06114,0.12308,2.47,0.00727,0.47562,0.14062,0.08559,0.23913,0.1014,64.94289,90.8,0.96818,0.6049,2792,2599,64974,9.8,62.47515,430.79457,7.38343,5.67956,23.57017,1.41989
30097,429,97800,0.05847,0.17595,2.41,0.1898,0.44622,0.06788,0.11167,0.20591,0.14624,1.00265,86.3,1,0.57717,3704,3508,4726,103.2,85.89637,257.68911,8.31255,0,24.93766,0
48181,518,69100,0.0649,0.15118,2.51,0.01807,0.46384,0.16111,0.10949,0.26106,0.11953,51.75628,84.4,0.99884,0.4112,2448,2460,160197,70,90.69126,524.79769,9.31326,1.8084,11.03124,0.54252
42059,367,56900,0.05158,0.15227,2.48,0.01586,0.43114,0.15442,0.14622,0.2339,0.1839,28.9619,83.5,0.99773,0.3928,2566,2494,60563,114.6,88.26711,747.68883,9.58891,2.45869,17.7026,1.47522
2188,842,89200,0.10724,0.04981,3.87,0,0.44526,0.24911,0.17245,0.30827,0.02047,0.07076,78.7,0.99896,0,9161,11162,60764,123.4,24.97225,339.90011,11.09878,0,356.54828,0
20051,431,85500,0.05751,0.1432,2.35,0.03377,0.4885,0.12904,0.12321,0.33979,0.06533,13.42045,90.9,0.99794,0.4525,2326,2428,32600,51.2,63.25663,319.91857,9.0886,3.99898,1.45418,3.63544
1065,295,66300,0.08193,0.13477,2.63,0.03195,0.48606,0.30656,0.26366,0.16336,0.3565,12.04834,68.7,1,0.47798,1830,1932,21883,105.4,94.26826,1025.31277,17.45709,2.32761,70.99214,0
1105,341,47600,0.07613,0.14855,2.63,0.0392,0.49988,0.35752,0.33943,0.20866,0.33722,7.51376,73,0.99927,0.51927,2643,2447,15268,80.2,88.52542,1094.3428,16.01889,8.43099,60.70315,0
1033,414,72300,0.06107,0.15446,2.42,0.01462,0.44518,0.16879,0.13808,0.21834,0.11834,42.01638,79.8,0.99844,0.45182,3177,3290,59477,84.8,84.02444,796.23163,12.00349,6.00175,12.36723,1.2731
20151,389,56600,0.05909,0.19187,2.35,0.07318,0.4762,0.11322,0.09018,0.2275,0.07447,6.30349,89.1,0.9998,0.43433,3403,3504,19912,143.6,97.43962,312.0141,6.21955,0,18.65865,0
21017,416,84500,0.06451,0.1359,2.49,0.09804,0.45383,0.17272,0.13791,0.31776,0.07965,28.64839,82.1,1,0.43027,2003,1939,21439,55.2,84.19422,636.36364,8.78099,5.68182,2.58265,0
47149,601,113500,0.07502,0.07484,2.65,0.00891,0.45904,0.15639,0.08685,0.28385,0.06687,114.09737,87.5,0.99761,0.55892,1858,2212,227930,59,45.43382,409.17906,11.15244,10.87775,7.08702,0.05494
13075,404,60900,0.07742,0.12973,2.64,0.02733,0.46457,0.21028,0.20424,0.22522,0.35209,28.63505,72.7,0.99719,0.3743,2615,2870,21574,110.6,87.50238,679.72862,13.94965,81.16163,13.94965,0.63408
